GeoFIPS,GeoName,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,
37079,"Greene, NC",557906,582141,608876,636462,608048,605076,632994,635523,665913,718498,806399,810050,826729,
37081,"Guilford, NC",18493654,19523191,19492291,20594264,21918225,22131302,22981358,23963510,25325772,27010031,29639893,31093205,33369860,
37083,"Halifax, NC",1626266,1690311,1652458,1673204,1703814,1729763,1763694,1783564,1860578,1961500,2163711,2145986,2239390,
37085,"Harnett, NC",3392944,3514383,3755238,3930863,4090155,4179119,4383992,4588325,4865594,5268561,6020866,6339330,6774834,
37087,"Haywood, NC",1922299,1981747,1964684,2050648,2159622,2256145,2357823,2447058,2622968,2801557,3106024,3187542,3437890,
37089,"Henderson, NC",3690553,3901680,3889510,4100218,4326436,4587795,4753347,5036915,5340236,5655203,6315060,6588498,7207344,
37091,"Hertford, NC",634292,675256,670307,692271,711664,712717,735824,740759,774929,838733,897262,871938,901532,
37093,"Hoke, NC",1398137,1447241,1435617,1483789,1524039,1546295,1612882,1704670,1786351,1950463,2223828,2243278,2365485,
37095,"Hyde, NC",141078,191511,194082,184486,184865,187058,187860,179111,196956,205844,234885,227792,247770,
37097,"Iredell, NC",6266797,6642759,6853245,7314636,7858645,8145031,8477891,9075381,9714106,10626081,11917862,12484002,13465608,
37099,"Jackson, NC",1070344,1105476,1107853,1171206,1249033,1302139,1380645,1440830,1557980,1694356,1880175,1964681,2108169,
37101,"Johnston, NC",5641286,5860226,5962865,6356695,6732407,7153088,7589050,8103089,8817687,9808260,11076444,11814223,12730529,
37103,"Jones, NC",342723,365485,369035,382038,362507,360368,379909,359294,386106,391696,469514,466101,473156,
37105,"Lee, NC",1952801,2030106,2005694,2071939,2193744,2245526,2324265,2480541,2635858,2870748,3192870,3342390,3653694,
37107,"Lenoir, NC",1975667,2072864,2030286,2054905,2071039,2089773,2181130,2188951,2286743,2464527,2744961,2829886,2956754,
37109,"Lincoln, NC",2616791,2777100,2864623,3060378,3229690,3353943,3595604,3822907,4121153,4499653,5075351,5457862,5897903,
37111,"McDowell, NC",1217360,1239840,1252659,1312819,1374675,1408020,1493778,1547092,1620564,1770410,1955693,2021662,2129542,
37113,"Macon, NC",1075223,1104215,1111530,1161685,1231235,1253636,1326276,1378884,1509188,1632353,1810318,1885025,2071687,
37115,"Madison, NC",572257,578466,588122,614923,644629,662419,698947,730218,790059,840069,943836,984808,1058834,
37117,"Martin, NC",696180,737446,721191,747692,713104,738224,746450,759559,796578,844300,941971,913607,956334,
37119,"Mecklenburg, NC",45228114,54027725,48366380,51379097,55352919,58064732,62458332,66081094,70362774,76524860,84459108,90314022,97002272,
37121,"Mitchell, NC",446156,469508,467195,478852,491189,492826,519425,536240,556919,601159,657371,668179,724220,
37123,"Montgomery, NC",735682,794307,787897,836459,893245,882122,928149,956693,990221,1079101,1188777,1212799,1243284,
37125,"Moore, NC",3744963,4021853,3999552,4240904,4464867,4550514,4742063,4958566,5298203,5757166,6368067,6858152,7335877,
37127,"Nash, NC",3296023,3414428,3322281,3468029,3567244,3607021,3717125,3884089,4129109,4443443,4789947,4854401,5128929,
37129,"New Hanover, NC",7557538,7673592,7894897,8582947,9081007,9499251,9864740,10636863,11292538,12153812,13872875,14600374,15930818,
37131,"Northampton, NC",603535,645999,616600,627801,617494,625594,655990,657059,696865,723907,814216,812599,833831,
37133,"Onslow, NC",8289284,8305638,8017001,8112075,8240359,8411372,8234789,8604445,8924079,9601101,10585380,10802547,11410477,
37135,"Orange, NC",6857274,7179289,7162600,7605732,8058819,8413906,8949223,9134404,9758549,10100612,11324975,11745821,12662348,
37137,"Pamlico, NC",456221,481141,476044,474102,484432,491682,520736,517560,564299,600257,650623,656379,710827,
37139,"Pasquotank, NC",1326957,1359511,1342844,1367088,1405315,1446683,1492129,1494013,1593940,1739521,1929750,1968272,2100591,
37141,"Pender, NC",1638908,1728825,1789548,1906401,1992239,2098998,2196950,2311027,2514095,2722587,3139935,3365753,3668561,
37143,"Perquimans, NC",463946,491724,469133,479301,486973,510673,535125,525067,561110,601993,699604,707788,752580,
37145,"Person, NC",1220927,1267281,1263966,1322106,1342306,1363444,1427760,1469265,1541313,1673168,1800453,1843655,1990040,
37147,"Pitt, NC",5640831,6077608,6091755,6328339,6512982,6704218,6951839,7331644,7732935,8365654,9143833,9371287,9862776,
37149,"Polk, NC",714811,736513,734477,794543,835879,859446,893580,914682,993665,1067547,1169288,1258733,1374435,
37151,"Randolph, NC",4302019,4468269,4425743,4674565,4796344,4902155,5094257,5319122,5609562,6011965,6724719,6944016,7252073,
37153,"Richmond, NC",1304159,1357000,1363064,1416234,1469117,1469648,1503250,1526696,1590471,1730034,1938918,1967040,2019727,
37155,"Robeson, NC",3397988,3496470,3521496,3617612,3605456,3634144,3677840,3782832,3963832,4295891,4857250,4956110,5166951,
37157,"Rockingham, NC",2853944,2950061,2895661,3025526,3068852,3111342,3214738,3302233,3497575,3764944,4163421,4263768,4474148,
37159,"Rowan, NC",4211723,4285761,4330228,4589634,4785474,4896356,5098362,5374601,5710562,6207249,6891987,7013865,7465367,
37161,"Rutherford, NC",1809932,1871224,1865475,1930744,1973349,1995333,2060405,2133836,2289530,2475211,2731264,2769438,2906780,
37163,"Sampson, NC",2002041,2068655,2113073,2181407,2143536,2080827,2193051,2121104,2249084,2417388,2776825,2848039,2834621,
37165,"Scotland, NC",1029700,1031237,1004424,1034737,1057584,1052260,1090823,1118454,1184806,1299132,1452302,1438507,1500066,
37167,"Stanly, NC",1808924,1900739,1921625,2010247,2089658,2183410,2293713,2383388,2498704,2704798,3019957,3118901,3381350,
37169,"Stokes, NC",1390745,1420773,1405625,1480354,1525801,1556058,1627198,1690278,1761230,1859159,2083367,2128190,2246751,
37171,"Surry, NC",2237322,2326055,2315926,2419755,2514642,2545566,2632421,2712724,2829638,3061749,3447266,3554179,3659043,
37173,"Swain, NC",425527,438187,447273,472977,499617,515111,544791,546584,582998,631971,715673,732125,774547,
37175,"Transylvania, NC",1026102,1076991,1065905,1137024,1208885,1305290,1337000,1395330,1490518,1567095,1787002,1897005,2073044,
37177,"Tyrrell, NC",111919,120190,123390,121893,114505,125625,131074,121279,127918,138138,160725,148872,161797,
37179,"Union, NC",7814147,8534191,8804118,9503951,10410471,10973335,11578898,12334506,13087964,13926350,15816574,17403669,18819343,
37181,"Vance, NC",1364224,1353630,1325624,1372812,1405022,1428227,1453758,1493578,1556257,1692197,1892284,1854180,1977589,
37183,"Wake, NC",43610292,46513444,47058893,50540167,54444737,57023200,59909444,65358983,69016602,74527402,85920329,90981772,97971738,
37185,"Warren, NC",523991,534631,517899,552594,553257,554334,563587,578166,595635,654118,732899,703101,735288,
37187,"Washington, NC",391588,409058,401768,399893,398484,404018,405513,406084,424390,453811,512639,494368,520618,
37189,"Watauga, NC",1503694,1574402,1564586,1642913,1724332,1816970,1916640,2045581,2174781,2338941,2571225,2722972,2944735,
37191,"Wayne, NC",4023498,4201963,4130812,4258517,4317276,4349653,4517298,4648856,4858528,5185986,5781761,5781206,6017116,
37193,"Wilkes, NC",2002967,2073044,2077324,2169260,2327320,2342698,2453140,2486503,2565288,2716642,3035585,3237977,3274925,
37195,"Wilson, NC",2768488,2848620,2815951,2857516,2956330,3004063,3071236,3164188,3277630,3520621,3836588,3884198,4120488,
37197,"Yadkin, NC",1159281,1204396,1181777,1255749,1303170,1302172,1363343,1390478,1468857,1551636,1748826,1826181,1915621,
37199,"Yancey, NC",517339,534574,534550,552851,557516,569667,597687,651531,679460,730326,791070,810516,876776,
38001,"Adams, ND",104742,134382,116631,119533,104814,99599,111610,107588,109772,131015,125182,130019,113923,
38003,"Barnes, ND",514074,595924,527639,535689,518415,537865,527796,550443,601763,656084,723360,801855,799292,
38005,"Benson, ND",241184,287231,244290,225727,217555,235340,229076,251880,244058,295707,333487,386291,341910,
38007,"Billings, ND",63265,86086,80788,94598,72635,66019,71322,70995,75460,75231,84391,84213,85090,
38009,"Bottineau, ND",352493,471171,459781,416759,356758,339904,346373,394993,387353,437377,462752,567741,511814,
38011,"Bowman, ND",198075,225361,229529,231977,193004,175583,181914,186276,207874,210674,223592,209829,199040,
38013,"Burke, ND",158887,206171,221799,208687,165162,133531,133228,155982,161404,167382,155787,218043,182935,
38015,"Burleigh, ND",4110641,4612557,4853901,5353691,5343423,5387338,5376707,5649017,5856367,6148018,6875727,7206252,7450656,
38017,"Cass, ND",7171647,8034256,8184595,8834099,9123226,9248699,9604368,10338557,10551364,11346275,12792628,13467190,14297219,
38019,"Cavalier, ND",266254,294657,262507,215694,197315,245754,215488,289580,242918,340046,330430,485949,372356,
38021,"Dickey, ND",325490,336452,315326,308764,266235,262416,250900,269910,317305,328970,381187,485691,509585,
38023,"Divide, ND",125016,163221,183878,175958,123660,102049,117130,117912,128223,137661,143330,163635,137105,
38025,"Dunn, ND",234677,308034,333338,377074,289076,232254,239912,269973,298171,304379,361051,410175,404115,
38027,"Eddy, ND",100529,131422,117104,116821,116558,127158,126970,136212,136645,158355,173882,208007,188328,
38029,"Emmons, ND",180756,191797,151397,164532,154837,164383,156141,161181,163142,208412,254317,290805,228537,
38031,"Foster, ND",176131,228105,182248,178064,168268,170608,180294,196377,200323,246212,274219,294787,259174,
38033,"Golden Valley, ND",80281,95391,94385,91697,71616,63816,69321,66973,69979,87302,111420,95354,80473,
38035,"Grand Forks, ND",2763301,3048969,3082024,3238670,3322866,3358821,3440624,3609421,3695452,4010144,4279778,4452567,4730249,
38037,"Grant, ND",95453,132306,105882,109150,92630,95363,108005,101815,99247,127435,140384,144649,115919,
38039,"Griggs, ND",118107,146371,126490,122316,112659,118330,123840,130128,131155,154331,180216,212447,193238,
38041,"Hettinger, ND",134440,173446,134313,135258,107403,98437,131557,122680,126424,150014,147021,164957,121756,
38043,"Kidder, ND",117769,136637,122051,119991,116433,116078,121949,125934,128708,158311,186012,194981,189347,
38045,"LaMoure, ND",285240,290424,233621,231555,191170,199362,203788,216322,249116,274324,306076,381517,378005,
38047,"Logan, ND",119782,116697,105403,113577,104723,101628,103418,100720,93825,111149,131768,153510,135088,
38049,"McHenry, ND",252900,328788,335039,307860,292914,275813,269597,308073,300237,348151,392362,402988,371245,
38051,"McIntosh, ND",142148,158663,137647,142440,131332,132617,139568,143345,150449,174339,207855,213890,181981,
38053,"McKenzie, ND",441326,611872,733732,932962,835999,702628,747300,911816,1009670,933039,959964,1112606,1160042,
38055,"McLean, ND",425771,529273,481812,493057,473812,490959,499839,558127,575361,634392,778479,767892,711748,
38057,"Mercer, ND",382198,423999,455079,486033,493726,499908,493891,486194,488051,515636,555919,543615,562944,
38059,"Morton, ND",1200895,1411336,1447722,1544976,1556744,1549783,1576359,1637165,1709633,1853287,2055631,2089356,2125538,
38061,"Mountrail, ND",446344,587677,646037,740544,642604,545199,551402,642592,665010,675065,718666,775183,747347,
38063,"Nelson, ND",162199,184981,165408,160475,151251,158736,165262,175301,179094,204800,215479,275311,244807,
38065,"Oliver, ND",86427,96308,88920,89488,88138,86313,84419,86797,86109,97254,121823,114644,104279,
38067,"Pembina, ND",352860,409978,382667,357976,361365,382289,396025,406023,401857,485444,567543,610470,597799,
38069,"Pierce, ND",188623,211486,186670,178548,175855,181946,188216,206625,194858,223727,270729,289267,250410,
38071,"Ramsey, ND",495672,589651,554608,551839,513978,556969,530508,567104,581004,646860,715071,796477,775724,
38073,"Ransom, ND",250620,281326,246666,250942,255261,271075,271950,283794,312877,328030,377187,429260,447822,
38075,"Renville, ND",162078,199800,204229,153386,136176,136314,137767,177710,163643,181971,176358,257832,210240,
38077,"Richland, ND",723222,851624,743695,728731,721560,776067,763896,804715,825787,845340,1035872,1097398,1218675,
38079,"Rolette, ND",474002,485798,479167,474057,487839,493407,484064,514816,516460,594657,646912,687584,667336,
38081,"Sargent, ND",197389,247124,202637,202064,188519,207939,198896,213662,240984,250590,312422,349847,372683,
38083,"Sheridan, ND",78448,70297,56406,44817,43496,50262,56738,64340,61730,75563,102169,120981,82692,
38085,"Sioux, ND",115612,122845,115769,120139,116806,116792,114908,121725,117730,140079,142078,148106,132850,
38087,"Slope, ND",51201,63059,45245,47230,29251,27485,36697,30977,34657,43983,43145,43727,27510,
38089,"Stark, ND",1603011,2072369,2227347,2628350,2259846,1817373,1802718,1913755,2075690,2072382,2090847,2238295,2363151,
38091,"Steele, ND",114960,161372,113298,107224,88890,103613,96744,106033,120151,152682,164160,195219,173016,
38093,"Stutsman, ND",927940,1063211,989395,1031519,1009463,1038065,1030610,1071471,1104302,1243167,1329027,1455605,1476050,
38095,"Towner, ND",109447,140711,142055,108803,95473,117843,118952,153194,131540,182257,162068,261491,201935,
38097,"Traill, ND",389061,453184,393830,383858,358192,375762,379024,402835,450921,523046,537085,591115,588732,
38099,"Walsh, ND",476665,560239,506009,494011,479652,511041,518259,544604,541274,643651,697751,792229,773198,
38101,"Ward, ND",3169185,3732233,3880980,4085531,3846843,3572666,3505645,3694609,3821007,3999005,4151694,4413402,4566260,
38103,"Wells, ND",222069,283202,238729,221801,209544,219099,212016,232229,234517,291647,323241,414515,343906,
38105,"Williams, ND",1907476,2759121,2869013,3392722,2833187,2153720,2200691,2485400,2626563,2497668,2438843,2764530,2947387,
39001,"Adams, OH",799561,795035,810339,846698,882673,890385,923565,956272,981806,1098073,1226875,1184661,1259121,
39003,"Allen, OH",3635585,3720653,3708589,3844389,3948314,4025272,4145841,4306723,4418472,4791874,5120829,5135848,5444549,
39005,"Ashland, OH",1677936,1684859,1760373,1822669,1877169,1897722,1975000,2054207,2056587,2244143,2494351,2498682,2660876,
39007,"Ashtabula, OH",3200514,3205241,3244268,3387708,3453644,3486563,3584994,3755094,3851061,4211333,4535992,4610867,4908167,
39009,"Athens, OH",1859725,1889914,1889950,1947461,2034071,2070982,2148913,2169786,2236998,2380930,2519401,2492168,2633957,
39011,"Auglaize, OH",1764502,1837910,1848275,1941719,1966459,2034167,2145251,2205322,2176886,2374345,2580927,2607593,2796954,
39013,"Belmont, OH",2267804,2316799,2365908,2489343,2550213,2497025,2675262,2860251,2848870,2898306,3068244,3168785,3370734,
39015,"Brown, OH",1374493,1368892,1394656,1422720,1441538,1508141,1566427,1621100,1692452,1864944,2030106,2046988,2141309,
39017,"Butler, OH",13796372,14229479,14452085,15238602,15930080,16403242,17238357,17949651,19006803,20313257,21499890,21685283,22837978,
39019,"Carroll, OH",914075,926940,951769,978569,976695,973645,1027602,1058938,1092519,1189513,1277684,1288363,1364173,
39021,"Champaign, OH",1312121,1344683,1404907,1416532,1431109,1466733,1524582,1592200,1628499,1796876,1922198,1906986,2046180,
39023,"Clark, OH",4674123,4706857,4767909,4882176,4989480,5064544,5235117,5367720,5571848,6044186,6464839,6469009,6840232,
39025,"Clermont, OH",8146742,8241695,8410458,8896069,9773907,9930934,10393157,10839180,11850023,12717227,13075365,12722399,13489379,
39027,"Clinton, OH",1626019,1602024,1596548,1591042,1694181,1738589,1800638,1866889,1903787,1996599,2135566,2159760,2298535,
39029,"Columbiana, OH",3415133,3501824,3496665,3611813,3684671,3635173,3747332,3878594,4005851,4337410,4621683,4562046,4836503,
39031,"Coshocton, OH",1103227,1091935,1152228,1185331,1265199,1182830,1218193,1279693,1307699,1440128,1580266,1554342,1659643,
39033,"Crawford, OH",1402654,1390194,1450789,1463299,1467177,1479167,1526171,1592911,1595774,1764633,1991728,1909362,2020789,
39035,"Cuyahoga, OH",54230876,56875887,56928975,59512045,61323911,62530466,64599671,66747602,68797522,72254336,78481242,79990604,86183030,
39037,"Darke, OH",1814947,1855465,1929358,2006074,2004293,2018717,2118925,2233182,2239128,2481803,2716787,2711953,2933733,
39039,"Defiance, OH",1302910,1327265,1376060,1421051,1428336,1460417,1497493,1542706,1582281,1694287,1842132,1834220,1913330,
39041,"Delaware, OH",10323534,11071144,11487259,12020848,12865333,13577559,14412549,15168066,16026495,17014636,18961711,19978910,21523748,
39043,"Erie, OH",4168550,4359597,4367325,4218485,4207088,4440536,4304677,4346850,4086797,4059938,4306817,4324860,4518814,
39045,"Fairfield, OH",5480976,5727714,5820033,6053730,6309666,6568406,6891123,7172576,7531427,8221301,8859267,9079901,9661874,
39047,"Fayette, OH",923325,928590,973648,971521,998974,1037885,1065718,1094995,1129333,1293092,1388911,1374116,1440720,
39049,"Franklin, OH",49146343,52901680,53511823,56239159,59262784,60509044,62542288,64857553,66894635,72050424,78973650,80872516,85556726,
39051,"Fulton, OH",1557036,1565933,1606771,1672147,1730310,1786850,1845247,1903422,1955855,2111695,2267062,2273460,2381284,
39053,"Gallia, OH",1030192,1068175,1057235,1058055,1075239,1079424,1124912,1171935,1207243,1300923,1357061,1372331,1460084,
39055,"Geauga, OH",5260267,5353790,5461946,5694667,5878188,5981535,6164107,6426518,6684379,6824611,7707072,7762057,8363981,
